pretraitement,classification,classifieur,kfold,size,testsize,seed,accuracy,matrice,recall,precision,fmesure
FFTFT,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5844499415927987,"[[16.         33.33333333]
 [ 7.66666667 41.66666667]]","{'truefalse': 0.8498133387145597, 'other': 0.32840177133655396}","{'truefalse': 0.5595784122615908, 'other': 0.6900970766988422}","{'truefalse': 0.6711486518730613, 'other': 0.4346076458752515}"
FFTTF,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.570947570947571,"[[23.         26.33333333]
 [16.         33.33333333]]","{'truefalse': 0.6803159228242469, 'other': 0.46943773483628554}","{'truefalse': 0.5609193438140806, 'other': 0.5979374307862679}","{'truefalse': 0.6113282356273011, 'other': 0.520858985975265}"
FFTTT,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6283240568954854,"[[28.33333333 21.        ]
 [15.66666667 33.66666667]]","{'truefalse': 0.6888249868272066, 'other': 0.5798778851315083}","{'truefalse': 0.6208871290193599, 'other': 0.6614908919809102}","{'truefalse': 0.6434210777847871, 'other': 0.6070231233021931}"
FTFFF,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5877482306053734,"[[13.         36.33333333]
 [ 4.33333333 45.        ]]","{'truefalse': 0.9177457146380564, 'other': 0.2689881910896404}","{'truefalse': 0.5601907670873189, 'other': 0.8055555555555555}","{'truefalse': 0.6892596410674795, 'other': 0.3699030926879028}"
FTFFT,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5575826290112005,"[[21.         28.33333333]
 [15.33333333 34.        ]]","{'truefalse': 0.7001199565017545, 'other': 0.4291800858829844}","{'truefalse': 0.5464452958705833, 'other': 0.6164643965280233}","{'truefalse': 0.606414818179524, 'other': 0.49029625670337573}"
FTFTF,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5809798666941525,"[[25.66666667 23.66666667]
 [17.66666667 31.66666667]]","{'truefalse': 0.6445167546721375, 'other': 0.5257313472893183}","{'truefalse': 0.576923076923077, 'other': 0.5959416863672183}","{'truefalse': 0.60489304105351, 'other': 0.5536942715210966}"
FTFTT,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6250944822373393,"[[28.33333333 21.        ]
 [16.         33.33333333]]","{'truefalse': 0.6821489030146078, 'other': 0.5765230810520666}","{'truefalse': 0.6152415087898958, 'other': 0.6521676715475165}","{'truefalse': 0.6410430250225992, 'other': 0.6047783407994908}"
FTTFF,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5606747749604892,"[[14.         35.33333333]
 [ 8.         41.33333333]]","{'truefalse': 0.8372851713584234, 'other': 0.2849235104669887}","{'truefalse': 0.539273861231763, 'other': 0.6382057839858352}","{'truefalse': 0.6547578095565711, 'other': 0.39083879083879086}"
FTTFT,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5405414691128977,"[[ 9.         40.33333333]
 [ 5.         44.33333333]]","{'truefalse': 0.8979949326786175, 'other': 0.17850912506709607}","{'truefalse': 0.5226203545714676, 'other': 0.6218766613503456}","{'truefalse': 0.6605546906532895, 'other': 0.2758070976528078}"
FTTTF,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5708788565931423,"[[23.66666667 25.66666667]
 [16.66666667 32.66666667]]","{'truefalse': 0.6675439186537965, 'other': 0.4862453032742888}","{'truefalse': 0.5623624358033749, 'other': 0.6042392566782812}","{'truefalse': 0.6029746180122121, 'other': 0.5270385945238762}"
FTTTT,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6116951831237546,"[[30.33333333 19.        ]
 [19.33333333 30.        ]]","{'truefalse': 0.6156431125909484, 'other': 0.6155394524959742}","{'truefalse': 0.6131038273895416, 'other': 0.6184848484848485}","{'truefalse': 0.6102629917946559, 'other': 0.6129857883747558}"
TFFFF,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.561875806154413,"[[32.66666667 34.66666667]
 [24.33333333 43.        ]]","{'truefalse': 0.6407443416719221, 'other': 0.4869747899159664}","{'truefalse': 0.5552145931892768, 'other': 0.5886904761904761}","{'truefalse': 0.585502251723714, 'other': 0.5175032175032175}"
TFFFT,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5815367606412383,"[[29.66666667 37.66666667]
 [18.66666667 48.66666667]]","{'truefalse': 0.7251824066288277, 'other': 0.44497549019607846}","{'truefalse': 0.570526864893062, 'other': 0.6145833333333334}","{'truefalse': 0.6337204902239839, 'other': 0.5069832888072577}"
TFFTF,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6411092684724525,"[[42.33333333 25.        ]
 [23.33333333 44.        ]]","{'truefalse': 0.6564186111695046, 'other': 0.6296481092436975}","{'truefalse': 0.6400316455696203, 'other': 0.6495091762697397}","{'truefalse': 0.6450748761181331, 'other': 0.6358888000710542}"
TFFTT,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5892021374608439,"[[42.         25.33333333]
 [30.         37.33333333]]","{'truefalse': 0.554864322752435, 'other': 0.6225402661064425}","{'truefalse': 0.5953964458734213, 'other': 0.582932003210641}","{'truefalse': 0.5741890959282263, 'other': 0.6019052022573149}"
TFTFF,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5543394140409066,"[[26.33333333 41.        ]
 [19.         48.33333333]]","{'truefalse': 0.7202992519795389, 'other': 0.39373249299719887}","{'truefalse': 0.5470388935301216, 'other': 0.5787040587638793}","{'truefalse': 0.6170061746205783, 'other': 0.4554618851991327}"
TFTFT,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5990786806707206,"[[29.66666667 37.66666667]
 [16.33333333 51.        ]]","{'truefalse': 0.7574385992572349, 'other': 0.4397846638655462}","{'truefalse': 0.5748919937494255, 'other': 0.6439949969761943}","{'truefalse': 0.6536227103810717, 'other': 0.5226335351253567}"
TFTTF,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5469688594066703,"[[37.         30.33333333]
 [30.66666667 36.66666667]]","{'truefalse': 0.5430484023544251, 'other': 0.5510766806722689}","{'truefalse': 0.5492470492470493, 'other': 0.5454335914862231}","{'truefalse': 0.5442033436820347, 'other': 0.546165577342048}"
TFTTT,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6065413672378847,"[[44.66666667 22.66666667]
 [30.33333333 37.        ]]","{'truefalse': 0.5522234776820124, 'other': 0.6640406162464986}","{'truefalse': 0.6199068453585342, 'other': 0.599521622655951}","{'truefalse': 0.5817213421251836, 'other': 0.6281612579482793}"
TTFFF,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5693937718813341,"[[20.66666667 46.66666667]
 [11.33333333 56.        ]]","{'truefalse': 0.8328570615233691, 'other': 0.3057685574229692}","{'truefalse': 0.5452596702111265, 'other': 0.6469534050179211}","{'truefalse': 0.6588187261839956, 'other': 0.4149055475677706}"
TTFFT,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5619310853141699,"[[30.66666667 36.66666667]
 [22.33333333 45.        ]]","{'truefalse': 0.6684469378459813, 'other': 0.4565563725490196}","{'truefalse': 0.5457897569785048, 'other': 0.5948712818460717}","{'truefalse': 0.5979322723309793, 'other': 0.5113222280062467}"
TTFTF,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5667772249861801,"[[36.33333333 31.        ]
 [27.33333333 40.        ]]","{'truefalse': 0.5957864725667438, 'other': 0.5410539215686274}","{'truefalse': 0.5636455654131306, 'other': 0.5752991281257264}","{'truefalse': 0.5768602225422605, 'other': 0.5550318901952044}"
TTFTT,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5668140777593514,"[[37.66666667 29.66666667]
 [28.66666667 38.66666667]]","{'truefalse': 0.5755586066148132, 'other': 0.5599089635854342}","{'truefalse': 0.5669710806697109, 'other': 0.5687019878039122}","{'truefalse': 0.5701845855514699, 'other': 0.5631706166849115}"
TTTFF,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5718629076838032,"[[30.66666667 36.66666667]
 [21.         46.33333333]]","{'truefalse': 0.6882083858874641, 'other': 0.4544905462184874}","{'truefalse': 0.5571505134758147, 'other': 0.5949981336319522}","{'truefalse': 0.6154941525515, 'other': 0.5148233191869556}"
TTTFT,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5594988022848719,"[[30.33333333 37.        ]
 [22.33333333 45.        ]]","{'truefalse': 0.6725571088220867, 'other': 0.4513480392156863}","{'truefalse': 0.5483380270614314, 'other': 0.5902502157031925}","{'truefalse': 0.6010184781027208, 'other': 0.5056969696969696}"
TTTTF,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5619495117007555,"[[37.         30.33333333]
 [28.66666667 38.66666667]]","{'truefalse': 0.5758859750543059, 'other': 0.5509366246498599}","{'truefalse': 0.5652840630494733, 'other': 0.5628170065850087}","{'truefalse': 0.567188797723149, 'other': 0.5532214225884203}"
TTTTT,VraiFaux_Other,KNN,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5718813340703888,"[[39.         28.33333333]
 [29.33333333 38.        ]]","{'truefalse': 0.566915641861117, 'other': 0.5803483893557423}","{'truefalse': 0.5747912763939961, 'other': 0.5733225108225107}","{'truefalse': 0.5684335317011169, 'other': 0.5746012041661454}"
FFFFF,VraiFaux_Other,CART,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5439771868343297,"[[27.         22.33333333]
 [22.66666667 26.66666667]]","{'truefalse': 0.5419119048419825, 'other': 0.5467324208266238}","{'truefalse': 0.5433937805093304, 'other': 0.5458683473389355}","{'truefalse': 0.5400217066883733, 'other': 0.5436663554310613}"
FFFFT,VraiFaux_Other,CART,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5810829382257953,"[[28.66666667 20.66666667]
 [20.66666667 28.66666667]]","{'truefalse': 0.5817273736252648, 'other': 0.5820585077831454}","{'truefalse': 0.5819443980538206, 'other': 0.5811789527594998}","{'truefalse': 0.5805546855969655, 'other': 0.5803823011064416}"
FFFTF,VraiFaux_Other,CART,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5372775372775372,"[[28.33333333 21.        ]
 [24.66666667 24.66666667]]","{'truefalse': 0.5066088184845121, 'other': 0.577126945786366}","{'truefalse': 0.5416379557852427, 'other': 0.5426296866974832}","{'truefalse': 0.5179334554334555, 'other': 0.5541680846793546}"
FFFTT,VraiFaux_Other,CART,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5541812684669828,"[[29.         20.33333333]
 [23.66666667 25.66666667]]","{'truefalse': 0.5246835726857925, 'other': 0.5880971551261406}","{'truefalse': 0.5584812316208269, 'other': 0.5543582375478927}","{'truefalse': 0.5381560283687944, 'other': 0.5681643726673059}"
FFTFF,VraiFaux_Other,CART,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.588023088023088,"[[29.         20.33333333]
 [20.33333333 29.        ]]","{'truefalse': 0.5942022892633325, 'other': 0.5882313472893183}","{'truefalse': 0.5890564916647048, 'other': 0.5933501683501684}","{'truefalse': 0.5881679132133953, 'other': 0.5874629129579624}"
FFTFT,VraiFaux_Other,CART,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5406788978217549,"[[28.66666667 20.66666667]
 [24.66666667 24.66666667]]","{'truefalse': 0.5047225865760827, 'other': 0.5806830381105743}","{'truefalse': 0.5415784688125114, 'other': 0.5428237961851407}","{'truefalse': 0.5194968612962586, 'other': 0.5585529342385985}"
FFTTF,VraiFaux_Other,CART,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.584587370301656,"[[30.66666667 18.66666667]
 [22.33333333 27.        ]]","{'truefalse': 0.5461748450094731, 'other': 0.6171162104133119}","{'truefalse': 0.5913034188034189, 'other': 0.5742997764077383}","{'truefalse': 0.5677274164816567, 'other': 0.5949135823378953}"
FFTTT,VraiFaux_Other,CART,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.5842781557067273,"[[31.33333333 18.        ]
 [23.         26.33333333]]","{'truefalse': 0.5331029495846366, 'other': 0.6403650026838433}","{'truefalse': 0.5991832779623477, 'other': 0.5767919799498746}","{'truefalse': 0.5616648002986189, 'other': 0.6046178740353497}"
